transaction_id,client_id,date,product,quantity,unit_price,total
567,63,2019-01-20,Ice Cubes,2,1,2
568,63,2019-01-20,Tomatoes,2,5,10
568,63,2019-01-20,Milk,2,1.5,3.0
568,63,2019-01-20,Carrots,2,2.7,5.4
569,27,2019-01-20,Ice Cream,3,5,15
569,27,2019-01-20,Orange Juice,3,3.5,10.5
569,27,2019-01-20,Tomatoes,3,5,15
569,27,2019-01-20,Potatoes,3,2.3,6.8999999999999995
569,27,2019-01-20,Bread,3,2,6
570,96,2019-01-20,Tomatoes,5,5,25
571,12,2019-01-20,Carrots,1,2.7,2.7
571,12,2019-01-20,Orange Juice,1,3.5,3.5
571,12,2019-01-20,Tomatoes,1,5,5
571,12,2019-01-20,Potatoes,1,2.3,2.3
571,12,2019-01-20,Ice Cubes,1,1,1
572,43,2019-01-20,Lettuce,4,2,8
572,43,2019-01-20,Milk,4,1.5,6.0
572,43,2019-01-20,Ice Cubes,4,1,4
573,61,2019-01-20,Tomatoes,3,5,15
574,29,2019-01-20,Ice Cubes,3,1,3
575,68,2019-01-20,Milk,2,1.5,3.0
575,68,2019-01-20,Potatoes,2,2.3,4.6
575,68,2019-01-20,Pasta,2,3,6
575,68,2019-01-20,Ice Cream,2,5,10
576,55,2019-01-20,Potatoes,4,2.3,9.2
576,55,2019-01-20,Ice Cubes,4,1,4
576,55,2019-01-20,Pasta,4,3,12
577,57,2019-01-20,Cheese,1,2.5,2.5
577,57,2019-01-20,Lettuce,1,2,2
578,57,2019-01-20,Milk,4,1.5,6.0
578,57,2019-01-20,Potatoes,4,2.3,9.2
578,57,2019-01-20,Cheese,4,2.5,10.0
578,57,2019-01-20,Pasta,4,3,12
578,57,2019-01-20,Tomatoes,4,5,20
579,14,2019-01-20,Orange Juice,4,3.5,14.0
580,53,2019-01-20,Milk,5,1.5,7.5
581,36,2019-01-20,Lettuce,4,2,8
581,36,2019-01-20,Orange Juice,4,3.5,14.0
582,58,2019-01-20,Ice Cream,3,5,15
582,58,2019-01-20,Lettuce,3,2,6
582,58,2019-01-20,Tomatoes,3,5,15
582,58,2019-01-20,Milk,3,1.5,4.5
582,58,2019-01-20,Pasta,3,3,9
583,42,2019-01-20,Bread,2,2,4
584,100,2019-01-20,Pasta,2,3,6
584,100,2019-01-20,Lettuce,2,2,4
584,100,2019-01-20,Ice Cream,2,5,10
584,100,2019-01-20,Cheese,2,2.5,5.0
585,55,2019-01-20,Potatoes,4,2.3,9.2
585,55,2019-01-20,Cheese,4,2.5,10.0
586,20,2019-01-20,Potatoes,3,2.3,6.8999999999999995
586,20,2019-01-20,Orange Juice,3,3.5,10.5
587,79,2019-01-20,Ice Cream,3,5,15
587,79,2019-01-20,Milk,3,1.5,4.5
587,79,2019-01-20,Carrots,3,2.7,8.100000000000001
587,79,2019-01-20,Ice Cubes,3,1,3
588,14,2019-01-20,Pasta,3,3,9
588,14,2019-01-20,Ice Cubes,3,1,3
588,14,2019-01-20,Orange Juice,3,3.5,10.5
588,14,2019-01-20,Tomatoes,3,5,15
589,74,2019-01-20,Bread,2,2,4
589,74,2019-01-20,Ice Cubes,2,1,2
589,74,2019-01-20,Ice Cream,2,5,10
589,74,2019-01-20,Potatoes,2,2.3,4.6
590,42,2019-01-20,Pasta,2,3,6
591,45,2019-01-20,Orange Juice,1,3.5,3.5
591,45,2019-01-20,Bread,1,2,2
591,45,2019-01-20,Carrots,1,2.7,2.7
591,45,2019-01-20,Pasta,1,3,3
592,33,2019-01-20,Ice Cream,4,5,20
592,33,2019-01-20,Cheese,4,2.5,10.0
592,33,2019-01-20,Tomatoes,4,5,20
592,33,2019-01-20,Lettuce,4,2,8
592,33,2019-01-20,Bread,4,2,8
593,75,2019-01-20,Ice Cubes,3,1,3
594,20,2019-01-20,Tomatoes,5,5,25
594,20,2019-01-20,Cheese,5,2.5,12.5
594,20,2019-01-20,Ice Cubes,5,1,5
594,20,2019-01-20,Carrots,5,2.7,13.5
595,80,2019-01-20,Orange Juice,2,3.5,7.0
596,6,2019-01-20,Pasta,2,3,6
597,78,2019-01-20,Ice Cream,1,5,5
598,92,2019-01-20,Ice Cubes,3,1,3
598,92,2019-01-20,Orange Juice,3,3.5,10.5
599,39,2019-01-20,Carrots,2,2.7,5.4
599,39,2019-01-20,Ice Cubes,2,1,2
600,65,2019-01-20,Milk,1,1.5,1.5
600,65,2019-01-20,Orange Juice,1,3.5,3.5
600,65,2019-01-20,Potatoes,1,2.3,2.3
600,65,2019-01-20,Pasta,1,3,3
601,31,2019-01-20,Bread,1,2,2
601,31,2019-01-20,Pasta,1,3,3
602,19,2019-01-20,Potatoes,4,2.3,9.2
602,19,2019-01-20,Ice Cubes,4,1,4
602,19,2019-01-20,Bread,4,2,8
602,19,2019-01-20,Cheese,4,2.5,10.0
602,19,2019-01-20,Pasta,4,3,12
603,78,2019-01-20,Lettuce,1,2,2
604,38,2019-01-20,Cheese,1,2.5,2.5
605,7,2019-01-20,Cheese,1,2.5,2.5
605,7,2019-01-20,Bread,1,2,2
605,7,2019-01-20,Ice Cubes,1,1,1
606,70,2019-01-20,Orange Juice,4,3.5,14.0
606,70,2019-01-20,Pasta,4,3,12
607,10,2019-01-20,Pasta,1,3,3
607,10,2019-01-20,Ice Cream,1,5,5
607,10,2019-01-20,Potatoes,1,2.3,2.3
607,10,2019-01-20,Ice Cubes,1,1,1
607,10,2019-01-20,Milk,1,1.5,1.5
608,22,2019-01-20,Pasta,3,3,9
609,85,2019-01-20,Pasta,2,3,6
609,85,2019-01-20,Orange Juice,2,3.5,7.0
610,95,2019-01-21,Ice Cream,5,5,25
610,95,2019-01-21,Bread,5,2,10
610,95,2019-01-21,Orange Juice,5,3.5,17.5
610,95,2019-01-21,Ice Cubes,5,1,5
611,12,2019-01-21,Orange Juice,3,3.5,10.5
611,12,2019-01-21,Pasta,3,3,9
611,12,2019-01-21,Bread,3,2,6
612,35,2019-01-21,Milk,3,1.5,4.5
613,66,2019-01-21,Lettuce,3,2,6
613,66,2019-01-21,Pasta,3,3,9
613,66,2019-01-21,Orange Juice,3,3.5,10.5
613,66,2019-01-21,Tomatoes,3,5,15
613,66,2019-01-21,Ice Cubes,3,1,3
614,93,2019-01-21,Cheese,4,2.5,10.0
615,100,2019-01-21,Pasta,4,3,12
615,100,2019-01-21,Bread,4,2,8
615,100,2019-01-21,Orange Juice,4,3.5,14.0
616,98,2019-01-21,Tomatoes,4,5,20
616,98,2019-01-21,Bread,4,2,8
617,47,2019-01-21,Ice Cubes,3,1,3
617,47,2019-01-21,Carrots,3,2.7,8.100000000000001
618,2,2019-01-21,Cheese,5,2.5,12.5
618,2,2019-01-21,Orange Juice,5,3.5,17.5
618,2,2019-01-21,Ice Cubes,5,1,5
619,47,2019-01-21,Ice Cream,5,5,25
620,44,2019-01-21,Bread,3,2,6
620,44,2019-01-21,Ice Cream,3,5,15
620,44,2019-01-21,Tomatoes,3,5,15
621,8,2019-01-21,Lettuce,5,2,10
621,8,2019-01-21,Milk,5,1.5,7.5
621,8,2019-01-21,Ice Cream,5,5,25
621,8,2019-01-21,Pasta,5,3,15
622,57,2019-01-21,Bread,4,2,8
622,57,2019-01-21,Potatoes,4,2.3,9.2
622,57,2019-01-21,Carrots,4,2.7,10.8
622,57,2019-01-21,Tomatoes,4,5,20
622,57,2019-01-21,Ice Cream,4,5,20
623,80,2019-01-21,Carrots,5,2.7,13.5
623,80,2019-01-21,Milk,5,1.5,7.5
623,80,2019-01-21,Cheese,5,2.5,12.5
624,49,2019-01-21,Orange Juice,5,3.5,17.5
624,49,2019-01-21,Ice Cubes,5,1,5
624,49,2019-01-21,Lettuce,5,2,10
624,49,2019-01-21,Tomatoes,5,5,25
625,35,2019-01-21,Tomatoes,3,5,15
625,35,2019-01-21,Carrots,3,2.7,8.100000000000001
625,35,2019-01-21,Potatoes,3,2.3,6.8999999999999995
626,98,2019-01-21,Tomatoes,1,5,5
626,98,2019-01-21,Pasta,1,3,3
626,98,2019-01-21,Milk,1,1.5,1.5
626,98,2019-01-21,Ice Cubes,1,1,1
626,98,2019-01-21,Lettuce,1,2,2
627,30,2019-01-21,Potatoes,2,2.3,4.6
627,30,2019-01-21,Ice Cream,2,5,10
627,30,2019-01-21,Cheese,2,2.5,5.0
628,87,2019-01-22,Bread,5,2,10
628,87,2019-01-22,Pasta,5,3,15
628,87,2019-01-22,Orange Juice,5,3.5,17.5
628,87,2019-01-22,Tomatoes,5,5,25
628,87,2019-01-22,Carrots,5,2.7,13.5
629,95,2019-01-22,Bread,1,2,2
629,95,2019-01-22,Carrots,1,2.7,2.7
630,19,2019-01-22,Carrots,2,2.7,5.4
630,19,2019-01-22,Orange Juice,2,3.5,7.0
630,19,2019-01-22,Cheese,2,2.5,5.0
631,3,2019-01-22,Ice Cubes,3,1,3
631,3,2019-01-22,Lettuce,3,2,6
631,3,2019-01-22,Carrots,3,2.7,8.100000000000001
632,4,2019-01-22,Lettuce,3,2,6
632,4,2019-01-22,Carrots,3,2.7,8.100000000000001
633,35,2019-01-22,Bread,5,2,10
634,76,2019-01-22,Tomatoes,4,5,20
634,76,2019-01-22,Bread,4,2,8
634,76,2019-01-22,Carrots,4,2.7,10.8
634,76,2019-01-22,Potatoes,4,2.3,9.2
634,76,2019-01-22,Pasta,4,3,12
635,16,2019-01-22,Carrots,3,2.7,8.100000000000001
635,16,2019-01-22,Ice Cubes,3,1,3
635,16,2019-01-22,Lettuce,3,2,6
635,16,2019-01-22,Orange Juice,3,3.5,10.5
636,51,2019-01-22,Lettuce,3,2,6
637,48,2019-01-22,Ice Cream,5,5,25
637,48,2019-01-22,Ice Cubes,5,1,5
637,48,2019-01-22,Cheese,5,2.5,12.5
638,84,2019-01-22,Potatoes,5,2.3,11.5
638,84,2019-01-22,Pasta,5,3,15
639,41,2019-01-22,Potatoes,2,2.3,4.6
639,41,2019-01-22,Orange Juice,2,3.5,7.0
639,41,2019-01-22,Carrots,2,2.7,5.4
639,41,2019-01-22,Pasta,2,3,6
639,41,2019-01-22,Lettuce,2,2,4
640,14,2019-01-22,Potatoes,3,2.3,6.8999999999999995
640,14,2019-01-22,Ice Cubes,3,1,3
640,14,2019-01-22,Orange Juice,3,3.5,10.5
640,14,2019-01-22,Lettuce,3,2,6
640,14,2019-01-22,Ice Cream,3,5,15
641,97,2019-01-22,Lettuce,3,2,6
642,1,2019-01-22,Pasta,5,3,15
643,15,2019-01-22,Potatoes,2,2.3,4.6
643,15,2019-01-22,Pasta,2,3,6
644,52,2019-01-22,Ice Cubes,4,1,4
645,87,2019-01-22,Bread,5,2,10
645,87,2019-01-22,Carrots,5,2.7,13.5
645,87,2019-01-22,Ice Cream,5,5,25
645,87,2019-01-22,Cheese,5,2.5,12.5
646,6,2019-01-22,Ice Cream,5,5,25
646,6,2019-01-22,Tomatoes,5,5,25
646,6,2019-01-22,Ice Cubes,5,1,5
646,6,2019-01-22,Potatoes,5,2.3,11.5
647,77,2019-01-22,Carrots,4,2.7,10.8
647,77,2019-01-22,Orange Juice,4,3.5,14.0
648,7,2019-01-22,Carrots,4,2.7,10.8
648,7,2019-01-22,Bread,4,2,8
649,19,2019-01-22,Potatoes,5,2.3,11.5
649,19,2019-01-22,Milk,5,1.5,7.5
649,19,2019-01-22,Ice Cream,5,5,25
649,19,2019-01-22,Ice Cubes,5,1,5
650,70,2019-01-22,Carrots,3,2.7,8.100000000000001
650,70,2019-01-22,Ice Cubes,3,1,3
650,70,2019-01-22,Orange Juice,3,3.5,10.5
650,70,2019-01-22,Lettuce,3,2,6
650,70,2019-01-22,Pasta,3,3,9
651,3,2019-01-22,Ice Cream,1,5,5
651,3,2019-01-22,Carrots,1,2.7,2.7
651,3,2019-01-22,Cheese,1,2.5,2.5
652,63,2019-01-22,Milk,2,1.5,3.0
652,63,2019-01-22,Cheese,2,2.5,5.0
653,37,2019-01-22,Tomatoes,2,5,10
653,37,2019-01-22,Potatoes,2,2.3,4.6
654,33,2019-01-22,Ice Cream,3,5,15
654,33,2019-01-22,Ice Cubes,3,1,3
654,33,2019-01-22,Cheese,3,2.5,7.5
654,33,2019-01-22,Carrots,3,2.7,8.100000000000001
654,33,2019-01-22,Potatoes,3,2.3,6.8999999999999995
655,86,2019-01-22,Ice Cream,1,5,5
655,86,2019-01-22,Orange Juice,1,3.5,3.5
655,86,2019-01-22,Bread,1,2,2
655,86,2019-01-22,Tomatoes,1,5,5
656,79,2019-01-22,Pasta,1,3,3
656,79,2019-01-22,Bread,1,2,2
656,79,2019-01-22,Ice Cubes,1,1,1
656,79,2019-01-22,Lettuce,1,2,2
656,79,2019-01-22,Orange Juice,1,3.5,3.5
657,44,2019-01-22,Milk,3,1.5,4.5
657,44,2019-01-22,Lettuce,3,2,6
657,44,2019-01-22,Orange Juice,3,3.5,10.5
657,44,2019-01-22,Ice Cubes,3,1,3
657,44,2019-01-22,Bread,3,2,6
658,59,2019-01-22,Pasta,3,3,9
658,59,2019-01-22,Potatoes,3,2.3,6.8999999999999995
658,59,2019-01-22,Ice Cubes,3,1,3
659,43,2019-01-22,Potatoes,5,2.3,11.5
660,19,2019-01-22,Ice Cubes,4,1,4
660,19,2019-01-22,Bread,4,2,8
660,19,2019-01-22,Tomatoes,4,5,20
660,19,2019-01-22,Orange Juice,4,3.5,14.0
661,67,2019-01-22,Cheese,3,2.5,7.5
661,67,2019-01-22,Bread,3,2,6
661,67,2019-01-22,Pasta,3,3,9
661,67,2019-01-22,Carrots,3,2.7,8.100000000000001
661,67,2019-01-22,Lettuce,3,2,6
662,93,2019-01-22,Bread,1,2,2
662,93,2019-01-22,Cheese,1,2.5,2.5
663,91,2019-01-22,Tomatoes,4,5,20
663,91,2019-01-22,Carrots,4,2.7,10.8
663,91,2019-01-22,Orange Juice,4,3.5,14.0
663,91,2019-01-22,Potatoes,4,2.3,9.2
663,91,2019-01-22,Lettuce,4,2,8
664,29,2019-01-22,Orange Juice,3,3.5,10.5
665,99,2019-01-22,Bread,5,2,10
665,99,2019-01-22,Cheese,5,2.5,12.5
665,99,2019-01-22,Potatoes,5,2.3,11.5
666,22,2019-01-22,Potatoes,5,2.3,11.5
667,93,2019-01-22,Lettuce,4,2,8
667,93,2019-01-22,Ice Cream,4,5,20
668,60,2019-01-22,Ice Cream,5,5,25
668,60,2019-01-22,Pasta,5,3,15
668,60,2019-01-22,Lettuce,5,2,10
669,88,2019-01-22,Orange Juice,3,3.5,10.5
669,88,2019-01-22,Lettuce,3,2,6
669,88,2019-01-22,Bread,3,2,6
669,88,2019-01-22,Pasta,3,3,9
669,88,2019-01-22,Milk,3,1.5,4.5
670,27,2019-01-22,Tomatoes,3,5,15
671,66,2019-01-22,Milk,3,1.5,4.5
671,66,2019-01-22,Orange Juice,3,3.5,10.5
671,66,2019-01-22,Carrots,3,2.7,8.100000000000001
672,89,2019-01-22,Ice Cubes,4,1,4
672,89,2019-01-22,Ice Cream,4,5,20
672,89,2019-01-22,Orange Juice,4,3.5,14.0
673,55,2019-01-22,Cheese,3,2.5,7.5
673,55,2019-01-22,Ice Cubes,3,1,3
673,55,2019-01-22,Ice Cream,3,5,15
673,55,2019-01-22,Milk,3,1.5,4.5
673,55,2019-01-22,Bread,3,2,6
674,82,2019-01-23,Milk,2,1.5,3.0
674,82,2019-01-23,Potatoes,2,2.3,4.6
674,82,2019-01-23,Ice Cubes,2,1,2
674,82,2019-01-23,Tomatoes,2,5,10
675,5,2019-01-23,Lettuce,5,2,10
675,5,2019-01-23,Pasta,5,3,15
675,5,2019-01-23,Orange Juice,5,3.5,17.5
676,72,2019-01-23,Pasta,1,3,3
677,93,2019-01-23,Pasta,5,3,15
677,93,2019-01-23,Ice Cream,5,5,25
677,93,2019-01-23,Lettuce,5,2,10
677,93,2019-01-23,Bread,5,2,10
677,93,2019-01-23,Orange Juice,5,3.5,17.5
678,34,2019-01-23,Orange Juice,1,3.5,3.5
678,34,2019-01-23,Lettuce,1,2,2
678,34,2019-01-23,Tomatoes,1,5,5
678,34,2019-01-23,Cheese,1,2.5,2.5
678,34,2019-01-23,Bread,1,2,2
679,83,2019-01-23,Tomatoes,2,5,10
680,34,2019-01-23,Potatoes,2,2.3,4.6
680,34,2019-01-23,Orange Juice,2,3.5,7.0
681,19,2019-01-23,Pasta,5,3,15
681,19,2019-01-23,Tomatoes,5,5,25
682,49,2019-01-23,Bread,1,2,2
682,49,2019-01-23,Pasta,1,3,3
682,49,2019-01-23,Tomatoes,1,5,5
682,49,2019-01-23,Ice Cream,1,5,5
682,49,2019-01-23,Ice Cubes,1,1,1
683,67,2019-01-23,Milk,1,1.5,1.5
683,67,2019-01-23,Tomatoes,1,5,5
683,67,2019-01-23,Lettuce,1,2,2
683,67,2019-01-23,Bread,1,2,2
684,75,2019-01-23,Orange Juice,2,3.5,7.0
684,75,2019-01-23,Milk,2,1.5,3.0
684,75,2019-01-23,Tomatoes,2,5,10
685,84,2019-01-23,Milk,2,1.5,3.0
685,84,2019-01-23,Orange Juice,2,3.5,7.0
685,84,2019-01-23,Ice Cream,2,5,10
685,84,2019-01-23,Carrots,2,2.7,5.4
686,64,2019-01-23,Carrots,1,2.7,2.7
687,15,2019-01-23,Pasta,1,3,3
687,15,2019-01-23,Bread,1,2,2
687,15,2019-01-23,Cheese,1,2.5,2.5
687,15,2019-01-23,Tomatoes,1,5,5
688,15,2019-01-23,Bread,1,2,2
688,15,2019-01-23,Potatoes,1,2.3,2.3
688,15,2019-01-23,Carrots,1,2.7,2.7
689,100,2019-01-23,Ice Cubes,3,1,3
689,100,2019-01-23,Lettuce,3,2,6
689,100,2019-01-23,Milk,3,1.5,4.5
690,57,2019-01-23,Ice Cubes,5,1,5
691,85,2019-01-23,Pasta,5,3,15
691,85,2019-01-23,Milk,5,1.5,7.5
691,85,2019-01-23,Ice Cubes,5,1,5
691,85,2019-01-23,Carrots,5,2.7,13.5
692,81,2019-01-23,Ice Cream,2,5,10
692,81,2019-01-23,Carrots,2,2.7,5.4
692,81,2019-01-23,Cheese,2,2.5,5.0
692,81,2019-01-23,Lettuce,2,2,4
693,3,2019-01-24,Pasta,3,3,9
693,3,2019-01-24,Tomatoes,3,5,15
693,3,2019-01-24,Ice Cubes,3,1,3
694,41,2019-01-24,Pasta,2,3,6
694,41,2019-01-24,Lettuce,2,2,4
695,35,2019-01-24,Pasta,1,3,3
695,35,2019-01-24,Cheese,1,2.5,2.5
695,35,2019-01-24,Ice Cubes,1,1,1
695,35,2019-01-24,Ice Cream,1,5,5
696,78,2019-01-24,Ice Cubes,3,1,3
696,78,2019-01-24,Potatoes,3,2.3,6.8999999999999995
696,78,2019-01-24,Ice Cream,3,5,15
696,78,2019-01-24,Carrots,3,2.7,8.100000000000001
696,78,2019-01-24,Pasta,3,3,9
697,13,2019-01-25,Ice Cream,5,5,25
698,15,2019-01-25,Bread,1,2,2
698,15,2019-01-25,Tomatoes,1,5,5
699,55,2019-01-25,Carrots,2,2.7,5.4
699,55,2019-01-25,Potatoes,2,2.3,4.6
699,55,2019-01-25,Bread,2,2,4
700,36,2019-01-25,Lettuce,3,2,6
700,36,2019-01-25,Carrots,3,2.7,8.100000000000001
700,36,2019-01-25,Milk,3,1.5,4.5
701,18,2019-01-25,Ice Cubes,5,1,5
701,18,2019-01-25,Pasta,5,3,15
701,18,2019-01-25,Bread,5,2,10
701,18,2019-01-25,Potatoes,5,2.3,11.5
701,18,2019-01-25,Milk,5,1.5,7.5
702,65,2019-01-25,Potatoes,3,2.3,6.8999999999999995
703,74,2019-01-25,Pasta,4,3,12
704,11,2019-01-25,Orange Juice,3,3.5,10.5
704,11,2019-01-25,Bread,3,2,6
704,11,2019-01-25,Potatoes,3,2.3,6.8999999999999995
705,18,2019-01-25,Orange Juice,1,3.5,3.5
705,18,2019-01-25,Ice Cream,1,5,5
705,18,2019-01-25,Tomatoes,1,5,5
706,64,2019-01-25,Pasta,2,3,6
706,64,2019-01-25,Ice Cream,2,5,10
706,64,2019-01-25,Milk,2,1.5,3.0
706,64,2019-01-25,Ice Cubes,2,1,2
706,64,2019-01-25,Carrots,2,2.7,5.4
707,95,2019-01-25,Ice Cubes,1,1,1
707,95,2019-01-25,Milk,1,1.5,1.5
707,95,2019-01-25,Bread,1,2,2
708,39,2019-01-26,Lettuce,2,2,4
708,39,2019-01-26,Carrots,2,2.7,5.4
708,39,2019-01-26,Tomatoes,2,5,10
708,39,2019-01-26,Milk,2,1.5,3.0
709,35,2019-01-26,Bread,2,2,4
709,35,2019-01-26,Lettuce,2,2,4
709,35,2019-01-26,Milk,2,1.5,3.0
709,35,2019-01-26,Carrots,2,2.7,5.4
710,93,2019-01-26,Lettuce,4,2,8
711,4,2019-01-26,Ice Cubes,2,1,2
712,36,2019-01-26,Potatoes,5,2.3,11.5
712,36,2019-01-26,Carrots,5,2.7,13.5
712,36,2019-01-26,Bread,5,2,10
713,63,2019-01-26,Carrots,5,2.7,13.5
713,63,2019-01-26,Pasta,5,3,15
713,63,2019-01-26,Tomatoes,5,5,25
713,63,2019-01-26,Bread,5,2,10
713,63,2019-01-26,Cheese,5,2.5,12.5
714,12,2019-01-26,Carrots,4,2.7,10.8
714,12,2019-01-26,Milk,4,1.5,6.0
715,54,2019-01-26,Pasta,2,3,6
715,54,2019-01-26,Orange Juice,2,3.5,7.0
715,54,2019-01-26,Ice Cubes,2,1,2
715,54,2019-01-26,Cheese,2,2.5,5.0
716,80,2019-01-26,Orange Juice,1,3.5,3.5
716,80,2019-01-26,Ice Cubes,1,1,1
716,80,2019-01-26,Tomatoes,1,5,5
716,80,2019-01-26,Lettuce,1,2,2
717,62,2019-01-26,Orange Juice,3,3.5,10.5
717,62,2019-01-26,Milk,3,1.5,4.5
718,62,2019-01-26,Ice Cream,3,5,15
718,62,2019-01-26,Bread,3,2,6
718,62,2019-01-26,Orange Juice,3,3.5,10.5
718,62,2019-01-26,Cheese,3,2.5,7.5
719,78,2019-01-26,Potatoes,5,2.3,11.5
719,78,2019-01-26,Tomatoes,5,5,25
719,78,2019-01-26,Milk,5,1.5,7.5
720,59,2019-01-26,Ice Cream,1,5,5
720,59,2019-01-26,Potatoes,1,2.3,2.3
721,35,2019-01-26,Potatoes,4,2.3,9.2
721,35,2019-01-26,Ice Cream,4,5,20
721,35,2019-01-26,Milk,4,1.5,6.0
721,35,2019-01-26,Tomatoes,4,5,20
722,22,2019-01-26,Ice Cubes,2,1,2
722,22,2019-01-26,Lettuce,2,2,4
722,22,2019-01-26,Milk,2,1.5,3.0
722,22,2019-01-26,Tomatoes,2,5,10
723,58,2019-01-26,Carrots,4,2.7,10.8
723,58,2019-01-26,Bread,4,2,8
723,58,2019-01-26,Cheese,4,2.5,10.0
724,27,2019-01-26,Tomatoes,1,5,5
725,63,2019-01-26,Pasta,4,3,12
725,63,2019-01-26,Milk,4,1.5,6.0
726,74,2019-01-26,Pasta,4,3,12
726,74,2019-01-26,Cheese,4,2.5,10.0
726,74,2019-01-26,Ice Cream,4,5,20
726,74,2019-01-26,Bread,4,2,8
727,83,2019-01-26,Lettuce,1,2,2
728,94,2019-01-26,Bread,2,2,4
729,16,2019-01-26,Lettuce,4,2,8
729,16,2019-01-26,Pasta,4,3,12
729,16,2019-01-26,Tomatoes,4,5,20
729,16,2019-01-26,Ice Cubes,4,1,4
730,69,2019-01-26,Pasta,2,3,6
731,53,2019-01-26,Lettuce,2,2,4
731,53,2019-01-26,Carrots,2,2.7,5.4
732,13,2019-01-26,Tomatoes,5,5,25
732,13,2019-01-26,Pasta,5,3,15
733,80,2019-01-26,Pasta,4,3,12
733,80,2019-01-26,Tomatoes,4,5,20
733,80,2019-01-26,Milk,4,1.5,6.0
733,80,2019-01-26,Orange Juice,4,3.5,14.0
734,3,2019-01-26,Tomatoes,1,5,5
734,3,2019-01-26,Pasta,1,3,3
734,3,2019-01-26,Potatoes,1,2.3,2.3
734,3,2019-01-26,Lettuce,1,2,2
735,55,2019-01-26,Ice Cubes,3,1,3
736,28,2019-01-26,Pasta,3,3,9
736,28,2019-01-26,Lettuce,3,2,6
737,88,2019-01-26,Bread,3,2,6
737,88,2019-01-26,Pasta,3,3,9
738,101,2019-01-26,Cheese,1,2.5,2.5
738,101,2019-01-26,Pasta,1,3,3
738,101,2019-01-26,Ice Cubes,1,1,1
738,101,2019-01-26,Orange Juice,1,3.5,3.5
738,101,2019-01-26,Potatoes,1,2.3,2.3
739,38,2019-01-26,Orange Juice,4,3.5,14.0
739,38,2019-01-26,Cheese,4,2.5,10.0
739,38,2019-01-26,Tomatoes,4,5,20
739,38,2019-01-26,Pasta,4,3,12
740,98,2019-01-26,Ice Cream,2,5,10
740,98,2019-01-26,Carrots,2,2.7,5.4
740,98,2019-01-26,Potatoes,2,2.3,4.6
740,98,2019-01-26,Ice Cubes,2,1,2
741,9,2019-01-26,Ice Cubes,5,1,5
741,9,2019-01-26,Pasta,5,3,15
741,9,2019-01-26,Bread,5,2,10
741,9,2019-01-26,Lettuce,5,2,10
742,76,2019-01-26,Pasta,1,3,3
743,56,2019-01-26,Pasta,4,3,12
743,56,2019-01-26,Bread,4,2,8
743,56,2019-01-26,Ice Cream,4,5,20
743,56,2019-01-26,Orange Juice,4,3.5,14.0
744,94,2019-01-26,Pasta,5,3,15
744,94,2019-01-26,Potatoes,5,2.3,11.5
744,94,2019-01-26,Lettuce,5,2,10
744,94,2019-01-26,Bread,5,2,10
744,94,2019-01-26,Ice Cream,5,5,25
745,12,2019-01-26,Milk,1,1.5,1.5
745,12,2019-01-26,Carrots,1,2.7,2.7
745,12,2019-01-26,Bread,1,2,2
746,62,2019-01-27,Cheese,5,2.5,12.5
746,62,2019-01-27,Potatoes,5,2.3,11.5
747,25,2019-01-27,Lettuce,5,2,10
747,25,2019-01-27,Carrots,5,2.7,13.5
747,25,2019-01-27,Cheese,5,2.5,12.5
747,25,2019-01-27,Ice Cubes,5,1,5
747,25,2019-01-27,Tomatoes,5,5,25
748,4,2019-01-27,Ice Cubes,1,1,1
748,4,2019-01-27,Pasta,1,3,3
748,4,2019-01-27,Carrots,1,2.7,2.7
748,4,2019-01-27,Cheese,1,2.5,2.5
749,25,2019-01-27,Cheese,5,2.5,12.5
749,25,2019-01-27,Pasta,5,3,15
749,25,2019-01-27,Orange Juice,5,3.5,17.5
750,22,2019-01-27,Tomatoes,3,5,15
751,36,2019-01-27,Cheese,4,2.5,10.0
751,36,2019-01-27,Lettuce,4,2,8
751,36,2019-01-27,Milk,4,1.5,6.0
752,40,2019-01-27,Cheese,5,2.5,12.5
752,40,2019-01-27,Ice Cream,5,5,25
752,40,2019-01-27,Potatoes,5,2.3,11.5
752,40,2019-01-27,Carrots,5,2.7,13.5
753,71,2019-01-27,Tomatoes,4,5,20
753,71,2019-01-27,Ice Cubes,4,1,4
754,7,2019-01-27,Cheese,3,2.5,7.5
754,7,2019-01-27,Milk,3,1.5,4.5
755,26,2019-01-27,Cheese,3,2.5,7.5
756,45,2019-01-27,Potatoes,2,2.3,4.6
756,45,2019-01-27,Ice Cubes,2,1,2
756,45,2019-01-27,Pasta,2,3,6
756,45,2019-01-27,Orange Juice,2,3.5,7.0
757,50,2019-01-27,Tomatoes,1,5,5
757,50,2019-01-27,Pasta,1,3,3
757,50,2019-01-27,Ice Cubes,1,1,1
757,50,2019-01-27,Milk,1,1.5,1.5
757,50,2019-01-27,Potatoes,1,2.3,2.3
758,90,2019-01-27,Ice Cubes,3,1,3
758,90,2019-01-27,Ice Cream,3,5,15
758,90,2019-01-27,Bread,3,2,6
759,89,2019-01-27,Orange Juice,1,3.5,3.5
759,89,2019-01-27,Tomatoes,1,5,5
759,89,2019-01-27,Milk,1,1.5,1.5
759,89,2019-01-27,Potatoes,1,2.3,2.3
760,55,2019-01-27,Pasta,2,3,6
